index,NDA,BR,ID1,ID2,ID3,ID4
593,3,0.01374033,-11,12,24,0
593,4,0.06686661,-3,-3,4,4
593,4,0.0144733,-15,-15,16,16
599,2,0.2805032,-13,-13,0,0
599,2,0.2524381,-15,-13,0,0
599,2,0.1550001,-15,-15,0,0
599,2,0.02469475,-15,-11,0,0
599,2,0.002389091,-11,-11,0,0
599,2,0.001695363,-13,-11,0,0
599,3,0.1483245,-3,4,24,0
599,3,0.09055301,-15,16,24,0
599,3,0.01507933,-1,2,24,0
599,3,0.005280037,-13,14,24,0
599,3,0.005043429,-11,12,24,0
599,4,0.01566591,-3,-3,4,4
599,4,0.003333154,-15,-15,16,16
602,2,1.979277e-05,-13,-13,0,0
602,2,1.781194e-05,-15,-13,0,0
602,2,1.093642e-05,-15,-15,0,0
602,2,1.742387e-06,-15,-11,0,0
602,2,1.685784e-07,-11,-11,0,0
602,2,1.196259e-07,-13,-11,0,0
602,3,0.3457443,-3,4,24,0
602,3,0.3141165,-1,2,24,0
602,3,0.1260901,-15,16,24,0
602,3,0.1053837,-11,12,24,0
602,3,0.102706,-13,14,24,0
602,4,0.004856276,-3,-3,4,4
602,4,0.001052617,-15,-15,16,16
605,2,0.3924915,-13,-13,0,0
605,2,0.3519881,-15,-13,0,0
605,2,0.2153727,-15,-15,0,0
605,2,0.03443243,-15,-11,0,0
605,2,0.003343063,-11,-11,0,0
605,2,0.002372264,-13,-11,0,0
609,2,0.3781893,-13,-13,0,0
609,2,0.3402294,-15,-13,0,0
609,2,0.2088403,-15,-15,0,0
609,2,0.03328147,-15,-11,0,0
609,2,0.003220956,-11,-11,0,0
609,2,0.002285658,-13,-11,0,0
609,3,0.004793958,-3,4,24,0
609,3,0.004035766,-1,2,24,0
609,3,0.001797961,-15,16,24,0
609,3,0.001341978,-13,14,24,0
609,3,0.001304159,-11,12,24,0
609,4,0.01702859,-3,-3,4,4
609,4,0.003650524,-15,-15,16,16
614,2,0.0002397589,-13,-13,0,0
614,2,0.0002157797,-15,-13,0,0
614,2,0.0001324946,-15,-15,0,0
614,2,2.110747e-05,-15,-11,0,0
614,2,2.042108e-06,-11,-11,0,0
614,2,1.449049e-06,-13,-11,0,0
614,3,0.3514627,-3,4,24,0
614,3,0.3067369,-1,2,24,0
614,3,0.1314318,-15,16,24,0
614,3,0.103476,-11,12,24,0
614,3,0.1017235,-13,14,24,0
614,4,0.004556603,-3,-3,4,4
616,2,0.09936523,-13,-13,0,0
616,2,0.08941467,-15,-13,0,0
616,2,0.05489736,-15,-15,0,0
616,2,0.008746996,-15,-11,0,0
616,2,0.0008463343,-11,-11,0,0
616,2,0.0006005431,-13,-11,0,0
616,3,0.3268614,-3,4,24,0
616,3,0.1753198,-15,16,24,0
616,3,0.111599,-1,2,24,0
616,3,0.03767009,-13,14,24,0
616,3,0.03621095,-11,12,24,0
616,4,0.04820448,-3,-3,4,4
616,4,0.01026311,-15,-15,16,16
617,2,0.007594216,-13,-13,0,0
617,2,0.006834595,-15,-13,0,0
617,2,0.004196478,-15,-15,0,0
617,2,0.0006685705,-15,-11,0,0
617,2,6.468157e-05,-11,-11,0,0
617,2,4.59006e-05,-13,-11,0,0
617,3,0.471061,-3,4,24,0
617,3,0.2651848,-15,16,24,0
617,3,0.1163941,-1,2,24,0
617,3,0.03943723,-13,14,24,0
617,3,0.03885045,-11,12,24,0
617,4,0.04082315,-3,-3,4,4
617,4,0.008844817,-15,-15,16,16
621,2,0.01711496,-13,-13,0,0
621,2,0.01540085,-15,-13,0,0
621,2,0.009454996,-15,-15,0,0
621,2,0.001506524,-15,-11,0,0
621,2,0.0001457716,-11,-11,0,0
621,2,0.0001034428,-13,-11,0,0
621,3,0.380812,-3,4,24,0
621,3,0.1952017,-1,2,24,0
621,3,0.1830805,-15,16,24,0
621,3,0.06588968,-11,12,24,0
621,3,0.06517701,-13,14,24,0
621,4,0.05444715,-3,-3,4,4
621,4,0.01166542,-15,-15,16,16
622,2,0.3915549,-13,-13,0,0
622,2,0.3521771,-15,-13,0,0
622,2,0.2161159,-15,-15,0,0
622,2,0.03445075,-15,-11,0,0
622,2,0.00333489,-11,-11,0,0
622,2,0.002366516,-13,-11,0,0
627,2,0.3921156,-13,-13,0,0
627,2,0.3520608,-15,-13,0,0
627,2,0.2156746,-15,-15,0,0
627,2,0.03443952,-15,-11,0,0
627,2,0.003339618,-11,-11,0,0
627,2,0.00236985,-13,-11,0,0
628,2,0.07649727,-13,-13,0,0
628,2,0.06884089,-15,-13,0,0
628,2,0.0422676,-15,-15,0,0
628,2,0.006734126,-15,-11,0,0
628,2,0.0006515296,-11,-11,0,0
628,2,0.0004623471,-13,-11,0,0
628,3,0.4054063,-3,4,24,0
628,3,0.2462031,-15,16,24,0
628,3,0.05541465,-1,2,24,0
628,3,0.01914958,-13,14,24,0
628,3,0.01789589,-11,12,24,0
628,4,0.04974051,-3,-3,4,4
628,4,0.01073621,-15,-15,16,16
631,2,0.1024218,-13,-13,0,0
631,2,0.09217396,-15,-13,0,0
631,2,0.05659615,-15,-15,0,0
631,2,0.009016685,-15,-11,0,0
631,2,0.0008723272,-11,-11,0,0
631,2,0.0006190271,-13,-11,0,0
631,3,0.3574387,-3,4,24,0
631,3,0.2008553,-15,16,24,0
631,3,0.08478231,-1,2,24,0
631,3,0.02874209,-13,14,24,0
631,3,0.02856304,-11,12,24,0
631,4,0.03120549,-3,-3,4,4
631,4,0.00671313,-15,-15,16,16
632,2,0.3920152,-13,-13,0,0
632,2,0.3520856,-15,-13,0,0
632,2,0.2157489,-15,-15,0,0
632,2,0.0344421,-15,-11,0,0
632,2,0.003338902,-11,-11,0,0
632,2,0.002369325,-13,-11,0,0
633,2,0.07672098,-13,-13,0,0
633,2,0.06903225,-15,-13,0,0
633,2,0.04237859,-15,-15,0,0
633,2,0.006752864,-15,-11,0,0
633,2,0.0006534393,-11,-11,0,0
633,2,0.0004636952,-13,-11,0,0
633,3,0.2987641,-3,4,24,0
633,3,0.1484552,-15,16,24,0
633,3,0.1330571,-1,2,24,0
633,3,0.04497713,-11,12,24,0
633,3,0.04455726,-13,14,24,0
633,4,0.1105806,-3,-3,4,4
633,4,0.02360679,-15,-15,16,16
634,2,0.2563124,-13,-13,0,0
634,2,0.2306313,-15,-13,0,0
634,2,0.1415869,-15,-15,0,0
634,2,0.02256021,-15,-11,0,0
634,2,0.002183036,-11,-11,0,0
634,2,0.001549131,-13,-11,0,0
634,3,0.1340523,-3,4,24,0
634,3,0.07083155,-15,16,24,0
634,3,0.04642037,-1,2,24,0
634,3,0.01587984,-13,14,24,0
634,3,0.01528797,-11,12,24,0
634,4,0.05169912,-3,-3,4,4
634,4,0.01100596,-15,-15,16,16
642,2,0.0002995415,-13,-13,0,0
642,2,0.0002695019,-15,-13,0,0
642,2,0.0001654382,-15,-15,0,0
642,2,2.636318e-05,-15,-11,0,0
642,2,2.55116e-06,-11,-11,0,0
642,2,1.810367e-06,-13,-11,0,0
642,3,0.3371323,-1,2,24,0
642,3,0.3291126,-3,4,24,0
642,3,0.1118795,-13,14,24,0
642,3,0.1091153,-15,16,24,0
642,3,0.1089458,-11,12,24,0
642,4,0.002517675,-3,-3,4,4
642,4,0.0005315353,-15,-15,16,16
646,2,0.3788605,-13,-13,0,0
646,2,0.3409162,-15,-13,0,0
646,2,0.2093088,-15,-15,0,0
646,2,0.03334907,-15,-11,0,0
646,2,0.003226795,-11,-11,0,0
646,2,0.002289803,-13,-11,0,0
646,3,0.01698458,-3,4,24,0
646,3,0.01062212,-15,16,24,0
646,4,0.003655461,-3,-3,4,4
646,4,0.000786559,-15,-15,16,16
647,2,0.39175,-13,-13,0,0
647,2,0.3521355,-15,-13,0,0
647,2,0.215963,-15,-15,0,0
647,2,0.03444704,-15,-11,0,0
647,2,0.003336664,-11,-11,0,0
647,2,0.002367779,-13,-11,0,0
665,2,0.3923271,-13,-13,0,0
665,2,0.3520233,-15,-13,0,0
665,2,0.2155009,-15,-15,0,0
665,2,0.03443597,-15,-11,0,0
665,2,0.00334155,-11,-11,0,0
665,2,0.002371219,-13,-11,0,0
668,2,3.956524e-05,-13,-13,0,0
668,2,3.5603e-05,-15,-13,0,0
668,2,2.185825e-05,-15,-15,0,0
668,2,3.482784e-06,-15,-11,0,0
668,2,3.369808e-07,-11,-11,0,0
668,2,2.391264e-07,-13,-11,0,0
668,3,0.3429739,-3,4,24,0
668,3,0.3183565,-1,2,24,0
668,3,0.1177491,-15,16,24,0
668,3,0.1092913,-13,14,24,0
668,3,0.1076369,-11,12,24,0
668,4,0.003201295,-3,-3,4,4
668,4,0.0006899043,-15,-15,16,16
669,2,0.3225289,-13,-13,0,0
669,2,0.290255,-15,-13,0,0
669,2,0.1782112,-15,-15,0,0
669,2,0.02839412,-15,-11,0,0
669,2,0.002747029,-11,-11,0,0
669,2,0.001949331,-13,-11,0,0
669,3,0.0849529,-3,4,24,0
669,3,0.04912319,-15,16,24,0
669,3,0.01894291,-1,2,24,0
669,3,0.006359695,-13,14,24,0
669,3,0.006181529,-11,12,24,0
669,4,0.008551679,-3,-3,4,4
669,4,0.001802508,-15,-15,16,16
671,2,0.3824712,-13,-13,0,0
671,2,0.3440897,-15,-13,0,0
671,2,0.2112072,-15,-15,0,0
671,2,0.03365932,-15,-11,0,0
671,2,0.003257555,-11,-11,0,0
671,2,0.002311599,-13,-11,0,0
671,3,0.002366687,-3,4,24,0
671,3,0.001282729,-1,2,24,0
671,3,0.001070897,-15,16,24,0
671,4,0.01509421,-3,-3,4,4
671,4,0.003188932,-15,-15,16,16
676,2,0.07948873,-13,-13,0,0
676,2,0.07151865,-15,-13,0,0
676,2,0.04390276,-15,-15,0,0
676,2,0.006996053,-15,-11,0,0
676,2,0.0006770084,-11,-11,0,0
676,2,0.000480428,-13,-11,0,0
676,3,0.2656966,-3,4,24,0
676,3,0.261577,-1,2,24,0
676,3,0.08907812,-15,16,24,0
676,3,0.08627595,-13,14,24,0
676,3,0.0856111,-11,12,24,0
676,4,0.007122293,-3,-3,4,4
676,4,0.001575274,-15,-15,16,16
679,2,0.02920718,-13,-13,0,0
679,2,0.02627162,-15,-13,0,0
679,2,0.01612283,-15,-15,0,0
679,2,0.002569969,-15,-11,0,0
679,2,0.0002487469,-11,-11,0,0
679,2,0.0001765219,-13,-11,0,0
679,3,0.003981064,-1,2,24,0
679,3,0.001376577,-3,4,24,0
679,3,0.001339596,-11,12,24,0
679,3,0.001315099,-13,14,24,0
679,3,0.0001398746,-15,16,24,0
679,4,0.4708038,-3,-1,2,4
679,4,0.3041684,-15,-1,2,16
679,4,0.1175204,-3,-3,4,4
679,4,0.02475828,-15,-15,16,16
684,2,0.3917334,-13,-13,0,0
684,2,0.3521394,-15,-13,0,0
684,2,0.2159758,-15,-15,0,0
684,2,0.0344473,-15,-11,0,0
684,2,0.003336451,-11,-11,0,0
684,2,0.002367633,-13,-11,0,0
687,2,0.3777049,-13,-13,0,0
687,2,0.3398211,-15,-13,0,0
687,2,0.208594,-15,-15,0,0
687,2,0.03324185,-15,-11,0,0
687,2,0.003216975,-11,-11,0,0
687,2,0.002282792,-13,-11,0,0
687,3,0.006752727,-3,4,24,0
687,3,0.003417356,-15,16,24,0
687,3,0.002595638,-1,2,24,0
687,3,0.0008759235,-11,12,24,0
687,3,0.0008752478,-13,14,24,0
687,4,0.01698467,-3,-3,4,4
687,4,0.003636806,-15,-15,16,16
688,2,0.3806899,-13,-13,0,0
688,2,0.3424793,-15,-13,0,0
688,2,0.2102093,-15,-15,0,0
688,2,0.03350139,-15,-11,0,0
688,2,0.003242406,-11,-11,0,0
688,2,0.002300905,-13,-11,0,0
688,3,0.001329611,-3,4,24,0
688,3,0.0007954102,-1,2,24,0
688,3,0.0005700663,-15,16,24,0
688,4,0.02057912,-3,-3,4,4
688,4,0.004302629,-15,-15,16,16
696,2,0.3918758,-13,-13,0,0
696,2,0.3521153,-15,-13,0,0
696,2,0.2158579,-15,-15,0,0
696,2,0.03444496,-15,-11,0,0
696,2,0.003337602,-11,-11,0,0
696,2,0.002368469,-13,-11,0,0
697,2,0.0002192666,-13,-13,0,0
697,2,0.0001972991,-15,-13,0,0
697,2,0.0001211277,-15,-15,0,0
697,2,1.929996e-05,-15,-11,0,0
697,2,1.867494e-06,-11,-11,0,0
697,2,1.325251e-06,-13,-11,0,0
697,3,0.3328676,-3,4,24,0
697,3,0.3305901,-1,2,24,0
697,3,0.1134529,-15,16,24,0
697,3,0.1114103,-11,12,24,0
697,3,0.1093933,-13,14,24,0
697,4,0.001725589,-3,-3,4,4
702,2,0.3916125,-13,-13,0,0
702,2,0.3521676,-15,-13,0,0
702,2,0.2160681,-15,-15,0,0
702,2,0.03444944,-15,-11,0,0
702,2,0.003335501,-11,-11,0,0
702,2,0.002366866,-13,-11,0,0
705,2,0.3918621,-13,-13,0,0
705,2,0.3521072,-15,-13,0,0
705,2,0.21588,-15,-15,0,0
705,2,0.03444477,-15,-11,0,0
705,2,0.003337587,-11,-11,0,0
705,2,0.002368349,-13,-11,0,0
708,2,0.3917894,-13,-13,0,0
708,2,0.3521345,-15,-13,0,0
708,2,0.2159242,-15,-15,0,0
708,2,0.03444692,-15,-11,0,0
708,2,0.003337045,-11,-11,0,0
708,2,0.002368004,-13,-11,0,0
709,2,0.3709259,-13,-13,0,0
709,2,0.3337345,-15,-13,0,0
709,2,0.2048628,-15,-15,0,0
709,2,0.03264604,-15,-11,0,0
709,2,0.00315923,-11,-11,0,0
709,2,0.002241892,-13,-11,0,0
709,3,0.01311674,-3,4,24,0
709,3,0.007006495,-15,16,24,0
709,3,0.003807025,-1,2,24,0
709,3,0.001288184,-13,14,24,0
709,3,0.001283979,-11,12,24,0
709,4,0.02134182,-3,-3,4,4
709,4,0.004585488,-15,-15,16,16
715,2,0.3752766,-13,-13,0,0
715,2,0.3376871,-15,-13,0,0
715,2,0.2073176,-15,-15,0,0
715,2,0.03303334,-15,-11,0,0
715,2,0.003196272,-11,-11,0,0
715,2,0.002268136,-13,-11,0,0
715,3,0.02053928,-3,4,24,0
715,3,0.0131633,-15,16,24,0
715,4,0.006191224,-3,-3,4,4
715,4,0.001327154,-15,-15,16,16
719,2,0.01548859,-13,-13,0,0
719,2,0.01393399,-15,-13,0,0
719,2,0.008552233,-15,-15,0,0
719,2,0.001363001,-15,-11,0,0
719,2,0.0001319191,-11,-11,0,0
719,2,9.361378e-05,-13,-11,0,0
719,3,0.2648562,-1,2,24,0
719,3,0.2532184,-3,4,24,0
719,3,0.08949809,-11,12,24,0
719,3,0.08801683,-13,14,24,0
719,3,0.07980476,-15,16,24,0
719,4,0.1520102,-3,-3,4,4
719,4,0.03303212,-15,-15,16,16
727,2,0.3912737,-13,-13,0,0
727,2,0.3519719,-15,-13,0,0
727,2,0.216021,-15,-15,0,0
727,2,0.03443083,-15,-11,0,0
727,2,0.003332555,-11,-11,0,0
727,2,0.002364856,-13,-11,0,0
727,4,0.0006051306,-3,-3,4,4
728,2,0.234616,-13,-13,0,0
728,2,0.2111327,-15,-13,0,0
728,2,0.1296392,-15,-15,0,0
728,2,0.02065396,-15,-11,0,0
728,2,0.001998253,-11,-11,0,0
728,2,0.001417968,-13,-11,0,0
728,3,0.1935619,-3,4,24,0
728,3,0.111342,-15,16,24,0
728,3,0.04458489,-1,2,24,0
728,3,0.01493863,-13,14,24,0
728,3,0.01474972,-11,12,24,0
728,4,0.01757741,-3,-3,4,4
728,4,0.003787394,-15,-15,16,16
729,2,0.3917076,-13,-13,0,0
729,2,0.3521463,-15,-13,0,0
729,2,0.2159946,-15,-15,0,0
729,2,0.03444774,-15,-11,0,0
729,2,0.003336231,-11,-11,0,0
729,2,0.002367471,-13,-11,0,0
731,2,0.3915833,-13,-13,0,0
731,2,0.3521653,-15,-13,0,0
731,2,0.2161002,-15,-15,0,0
731,2,0.03444953,-15,-11,0,0
731,2,0.003335,-11,-11,0,0
731,2,0.002366636,-13,-11,0,0
732,2,0.3891715,-13,-13,0,0
732,2,0.3501387,-15,-13,0,0
732,2,0.2149308,-15,-15,0,0
732,2,0.03425129,-15,-11,0,0
732,2,0.003314607,-11,-11,0,0
732,2,0.002352128,-13,-11,0,0
732,3,0.002125153,-3,4,24,0
732,3,0.001534825,-1,2,24,0
732,3,0.0008730502,-15,16,24,0
732,4,0.001307899,-3,-3,4,4
735,2,0.391907,-13,-13,0,0
735,2,0.3521088,-15,-13,0,0
735,2,0.2158332,-15,-15,0,0
735,2,0.03444439,-15,-11,0,0
735,2,0.003337931,-11,-11,0,0
735,2,0.002368633,-13,-11,0,0
750,2,0.001274241,-13,-13,0,0
750,2,0.001146708,-15,-13,0,0
750,2,0.0007040536,-15,-15,0,0
750,2,0.0001121729,-15,-11,0,0
750,2,1.085281e-05,-11,-11,0,0
750,2,7.701245e-06,-13,-11,0,0
750,3,0.4193292,-3,4,24,0
750,3,0.2086936,-15,16,24,0
750,3,0.1947476,-1,2,24,0
750,3,0.0664791,-11,12,24,0
750,3,0.06526534,-13,14,24,0
750,4,0.03477734,-3,-3,4,4
750,4,0.00745216,-15,-15,16,16
754,2,0.3916037,-13,-13,0,0
754,2,0.3521672,-15,-13,0,0
754,2,0.2160777,-15,-15,0,0
754,2,0.03444929,-15,-11,0,0
754,2,0.003335323,-11,-11,0,0
754,2,0.002366826,-13,-11,0,0
777,2,0.3910652,-13,-13,0,0
777,2,0.3518394,-15,-13,0,0
777,2,0.2159717,-15,-15,0,0
777,2,0.03441747,-15,-11,0,0
777,2,0.003330679,-11,-11,0,0
777,2,0.002363495,-13,-11,0,0
777,3,0.0003460565,-3,4,24,0
777,3,0.0001711924,-15,16,24,0
777,4,0.0004948057,-3,-3,4,4
778,2,0.3841576,-13,-13,0,0
778,2,0.3456567,-15,-13,0,0
778,2,0.212198,-15,-15,0,0
778,2,0.03381259,-15,-11,0,0
778,2,0.00327189,-11,-11,0,0
778,2,0.002321796,-13,-11,0,0
778,3,0.007222792,-3,4,24,0
778,3,0.004546824,-15,16,24,0
778,4,0.005588482,-3,-3,4,4
778,4,0.001223324,-15,-15,16,16
780,2,0.0002192316,-13,-13,0,0
780,2,0.0001972964,-15,-13,0,0
780,2,0.00012114,-15,-15,0,0
780,2,1.929918e-05,-15,-11,0,0
780,2,1.867208e-06,-11,-11,0,0
780,2,1.324995e-06,-13,-11,0,0
780,3,0.3398414,-3,4,24,0
780,3,0.325745,-1,2,24,0
780,3,0.118257,-15,16,24,0
780,3,0.1077531,-11,12,24,0
780,3,0.1065162,-13,14,24,0
780,4,0.001327108,-3,-3,4,4
783,2,0.3297431,-13,-13,0,0
783,2,0.2966629,-15,-13,0,0
783,2,0.1820956,-15,-15,0,0
783,2,0.02902057,-15,-11,0,0
783,2,0.002808509,-11,-11,0,0
783,2,0.001992903,-13,-11,0,0
783,3,0.0246947,-3,4,24,0
783,3,0.01237427,-15,16,24,0
783,3,0.009394989,-1,2,24,0
783,3,0.00316211,-11,12,24,0
783,3,0.003155491,-13,14,24,0
783,4,0.08623362,-3,-3,4,4
783,4,0.01866113,-15,-15,16,16
787,2,0.006464506,-13,-13,0,0
787,2,0.005815362,-15,-13,0,0
787,2,0.003569346,-15,-15,0,0
787,2,0.0005688893,-15,-11,0,0
787,2,5.505687e-05,-11,-11,0,0
787,2,3.906914e-05,-13,-11,0,0
787,3,0.2892245,-1,2,24,0
787,3,0.2700164,-3,4,24,0
787,3,0.09659833,-11,12,24,0
787,3,0.09488988,-13,14,24,0
787,3,0.08543481,-15,16,24,0
787,4,0.12116,-3,-3,4,4
787,4,0.0261639,-15,-15,16,16
788,2,0.08755958,-13,-13,0,0
788,2,0.0787936,-15,-13,0,0
788,2,0.04837556,-15,-15,0,0
788,2,0.007707781,-15,-11,0,0
788,2,0.0007457594,-11,-11,0,0
788,2,0.0005291848,-13,-11,0,0
788,3,0.3532687,-3,4,24,0
788,3,0.1952397,-15,16,24,0
788,3,0.1068317,-1,2,24,0
788,3,0.03594759,-13,14,24,0
788,3,0.03455436,-11,12,24,0
788,4,0.04157474,-3,-3,4,4
788,4,0.0088717,-15,-15,16,16
790,2,0.17931,-13,-13,0,0
790,2,0.1613583,-15,-13,0,0
790,2,0.09906378,-15,-15,0,0
790,2,0.01578407,-15,-11,0,0
790,2,0.001527213,-11,-11,0,0
790,2,0.001083739,-13,-11,0,0
790,3,0.2354262,-3,4,24,0
790,3,0.1217804,-15,16,24,0
790,3,0.09039082,-1,2,24,0
790,3,0.03049176,-11,12,24,0
790,3,0.03033696,-13,14,24,0
790,4,0.02760945,-3,-3,4,4
790,4,0.00583731,-15,-15,16,16
793,2,0.09766035,-13,-13,0,0
793,2,0.08789047,-15,-13,0,0
793,2,0.05396659,-15,-15,0,0
793,2,0.008597587,-15,-11,0,0
793,2,0.0008317779,-11,-11,0,0
793,2,0.0005902498,-13,-11,0,0
793,3,0.3628142,-3,4,24,0
793,3,0.2066451,-15,16,24,0
793,3,0.08613672,-1,2,24,0
793,3,0.02895192,-13,14,24,0
793,3,0.02882708,-11,12,24,0
793,4,0.03054842,-3,-3,4,4
793,4,0.006539539,-15,-15,16,16
808,2,0.3917452,-13,-13,0,0
