,Hppmass,Hppll,HppqaqW,HppllvW,Hppqaqqaq,Hppllvllv,Hppqaqllv,TotalBR
0,84.75723225474259,0.999999969,0.0,0.0,0.0,0.0,0.0,0.999999969
1,101.14129104085444,0.9999999960000001,0.0,0.0,0.0,0.0,0.0,0.9999999960000001
2,103.42939572129886,1.000000023,0.0,0.0,0.0,0.0,0.0,1.000000023
3,59.12613191162246,0.9999999719999999,0.0,0.0,0.0,0.0,0.0,0.9999999719999999
4,78.08847598503799,1.000000041,0.0,0.0,0.0,0.0,0.0,1.000000041
5,80.67382183914637,0.99999998,0.0,0.0,0.0,0.0,0.0,0.99999998
6,104.610442339093,0.999999878,0.0,0.0,0.0,0.0,0.0,0.999999878
7,110.55839592881027,0.33889646790000005,0.35490069999999996,0.21475058,0.07535588,0.01609643,0.0,1.0000000579000001
8,127.4206271263448,1.0000000420000001,0.0,0.0,0.0,0.0,0.0,1.0000000420000001
9,67.37950176909212,0.999999982,0.0,0.0,0.0,0.0,0.0,0.999999982
10,121.1672473525661,0.9999999329999999,0.0,0.0,0.0,0.0,0.0,0.9999999329999999
11,123.66601131671196,0.987578079,0.007565133,0.004856727,0.0,0.0,0.0,0.999999939
12,99.87840328740593,0.9995593569999999,0.0002755281,0.0001650979,0.0,0.0,0.0,0.9999999829999998
13,44.044464522134206,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
14,106.79818597966884,0.999999962,0.0,0.0,0.0,0.0,0.0,0.999999962
15,91.91311259920627,0.9999999499999999,0.0,0.0,0.0,0.0,0.0,0.9999999499999999
16,84.8411234882595,0.990460008,0.0,0.0,0.007849386,0.001690589,0.0,0.9999999829999999
17,40.697833083213155,1.000000026,0.0,0.0,0.0,0.0,0.0,1.000000026
18,124.18467567401107,1.6838721259999998e-05,0.6609425,0.3364272,0.002613407,0.0,0.0,0.9999999457212599
19,76.49747081690195,1.00000002,0.0,0.0,0.0,0.0,0.0,1.00000002
20,85.02621267941866,0.02727561805,0.015502845000000001,0.007526279,0.607807,0.02604700963,0.3158412,0.99999995168
21,129.8330043037006,0.9878849199999999,0.007374376,0.004740695,0.0,0.0,0.0,0.9999999909999999
22,81.65600466864844,1.000000011,0.0,0.0,0.0,0.0,0.0,1.000000011
23,99.11641383425516,1.00000001,0.0,0.0,0.0,0.0,0.0,1.00000001
24,82.60890116767395,0.9999999500000002,0.0,0.0,0.0,0.0,0.0,0.9999999500000002
25,108.53450818630688,0.9800097500000001,0.009585516,0.006119109,0.00353257,0.0007529905,0.0,0.9999999355000001
26,57.6236504017635,1.000000013,0.0,0.0,0.0,0.0,0.0,1.000000013
27,122.77495378804264,0.0701242537,0.53000743,0.32737507,0.05971225,0.01278103,0.0,1.0000000337
28,60.30163218225324,1.000000007,0.0,0.0,0.0,0.0,0.0,1.000000007
29,98.73658779485231,1.0000000629999999,0.0,0.0,0.0,0.0,0.0,1.0000000629999999
30,115.61531898198557,0.915045703,0.04507405,0.0291319,0.008845011,0.001903322,0.0,0.999999986
31,53.60491496118527,1.0000000210000002,0.0,0.0,0.0,0.0,0.0,1.0000000210000002
32,113.42980241465506,1.00000006,0.0,0.0,0.0,0.0,0.0,1.00000006
33,129.4107449048692,1.000000092,0.0,0.0,0.0,0.0,0.0,1.000000092
34,108.49567080260256,1.000000042,0.0,0.0,0.0,0.0,0.0,1.000000042
35,72.2650912984352,1.00000001,0.0,0.0,0.0,0.0,0.0,1.00000001
36,88.28844409659098,1.00000006,0.0,0.0,0.0,0.0,0.0,1.00000006
37,61.32202866889189,0.999999945,0.0,0.0,0.0,0.0,0.0,0.999999945
38,120.66542848336245,1.000000038,0.0,0.0,0.0,0.0,0.0,1.000000038
39,111.82183977398434,0.9994406789999999,0.0003396243,0.0002196099,0.0,0.0,0.0,0.9999999131999999
40,92.88235535075096,0.9999999479999999,0.0,0.0,0.0,0.0,0.0,0.9999999479999999
41,99.27176926403871,1.000000026,0.0,0.0,0.0,0.0,0.0,1.000000026
42,72.44673954079661,1.000000075,0.0,0.0,0.0,0.0,0.0,1.000000075
43,81.53899754038244,0.999999948,0.0,0.0,0.0,0.0,0.0,0.999999948
44,116.63036615275988,0.995720563,0.002611468,0.001667916,0.0,0.0,0.0,0.9999999470000001
45,95.04562445699987,0.989257722,0.003994845,0.001100302,0.004653176,0.0009939381,0.0,0.9999999831
46,126.55986547785572,0.999245114,0.0004546776,0.0003002453,0.0,0.0,0.0,1.0000000369
47,72.64600471832722,1.000000064,0.0,0.0,0.0,0.0,0.0,1.000000064
48,125.15534853047188,0.999999987,0.0,0.0,0.0,0.0,0.0,0.999999987
49,72.90918712061298,0.9999999989999999,0.0,0.0,0.0,0.0,0.0,0.9999999989999999
50,63.72928148128826,0.9999999119999999,0.0,0.0,0.0,0.0,0.0,0.9999999119999999
51,118.54818493583805,0.00493889341,0.6641111,0.3294781,0.001471816,0.0,0.0,0.9999999094099999
52,53.66223788722226,0.999999995,0.0,0.0,0.0,0.0,0.0,0.999999995
53,129.4264254857114,5.8137084699999993e-05,0.6607018,0.33592110000000003,0.003318944,0.0,0.0,0.9999999810847001
54,65.6375875323547,1.000000037,0.0,0.0,0.0,0.0,0.0,1.000000037
55,123.52190970333857,0.7285574289999999,0.15961102,0.095816684,0.01315704,0.002857825,0.0,0.9999999979999998
56,112.50994711068114,0.9998607999999999,0.0001391516,0.0,0.0,0.0,0.0,0.9999999515999999
57,73.67789257494611,0.9999999509999999,0.0,0.0,0.0,0.0,0.0,0.9999999509999999
58,127.71749840473984,0.16212612339999996,0.5095555070000001,0.328318372,0.0,0.0,0.0,1.0000000024000002
59,105.5275476085374,1.0000000549999999,0.0,0.0,0.0,0.0,0.0,1.0000000549999999
60,128.42408466633992,0.9802249489999999,0.01119799,0.007190582,0.001386439,0.0,0.0,0.9999999599999999
61,89.54809835779903,0.99999999,0.0,0.0,0.0,0.0,0.0,0.99999999
62,112.32802686192306,0.999999916,0.0,0.0,0.0,0.0,0.0,0.999999916
63,121.06040522547951,0.279944864,0.46404049999999997,0.24290243,0.0108062,0.002306056,0.0,1.00000005
64,91.92040966478831,1.0000000299999998,0.0,0.0,0.0,0.0,0.0,1.0000000299999998
65,43.45733749371704,0.999999992,0.0,0.0,0.0,0.0,0.0,0.999999992
66,111.547650543822,0.9996764630000001,0.0001959854,0.0001275069,0.0,0.0,0.0,0.9999999553000001
67,120.16819403283121,0.899229461,0.05467187,0.03559485,0.008657516,0.001846281,0.0,0.9999999779999998
68,46.815803373680886,0.9999999340000001,0.0,0.0,0.0,0.0,0.0,0.9999999340000001
69,110.40025827846328,0.999999994,0.0,0.0,0.0,0.0,0.0,0.999999994
70,114.66645780190159,1.000000007,0.0,0.0,0.0,0.0,0.0,1.000000007
71,126.43066089318457,0.0658382612,0.5585436,0.32727491,0.03982639,0.008516857,0.0,1.0000000182
72,119.51781484796079,0.999999949,0.0,0.0,0.0,0.0,0.0,0.999999949
73,90.71568513900287,0.999999948,0.0,0.0,0.0,0.0,0.0,0.999999948
74,126.45537513995713,1.000000061,0.0,0.0,0.0,0.0,0.0,1.000000061
75,78.51693213331886,1.000000034,0.0,0.0,0.0,0.0,0.0,1.000000034
76,94.83218620952871,0.969496842,0.010230267,0.005344332,0.01230906,0.002619468,0.0,0.9999999689999999
77,92.33852475140354,0.999999996,0.0,0.0,0.0,0.0,0.0,0.999999996
78,128.74935071660806,0.999684853,0.0003150451,0.0,0.0,0.0,0.0,0.9999998981
79,126.32932680998266,1.3543709099999998e-05,0.6658508000000001,0.3324886,0.00164719,0.0,0.0,1.0000001337091
80,64.10322182341119,0.999999978,0.0,0.0,0.0,0.0,0.0,0.999999978
81,76.1634914991422,0.9999999650000001,0.0,0.0,0.0,0.0,0.0,0.9999999650000001
82,129.25946162197636,0.998350065,0.0009914961,0.0006584015,0.0,0.0,0.0,0.9999999626
83,62.25390311712432,0.99999988,0.0,0.0,0.0,0.0,0.0,0.99999988
84,88.66808298240866,1.000000023,0.0,0.0,0.0,0.0,0.0,1.000000023
85,116.60386320117884,0.999999923,0.0,0.0,0.0,0.0,0.0,0.999999923
86,111.09749000981328,0.000679946289,0.6626277,0.3345625,0.002129787,0.0,0.0,0.999999933289
87,114.17746493077532,0.973787938,0.01408125,0.009093956,0.003036802,0.0,0.0,0.999999946
88,107.75613248593676,0.93737574,0.035649281,0.020284578,0.005513806,0.00117655,0.0,0.999999955
89,95.38308810218956,1.0000000530000002,0.0,0.0,0.0,0.0,0.0,1.0000000530000002
90,65.16084552892951,0.9999999869999999,0.0,0.0,0.0,0.0,0.0,0.9999999869999999
91,100.05289420632616,0.9999999660000001,0.0,0.0,0.0,0.0,0.0,0.9999999660000001
92,129.59866842380887,0.9041097069999999,0.05405988,0.03530948,0.006520975,0.0,0.0,1.000000042
93,105.31311634206664,0.9999999570000001,0.0,0.0,0.0,0.0,0.0,0.9999999570000001
94,106.09585338453479,1.0000000299999998,0.0,0.0,0.0,0.0,0.0,1.0000000299999998
95,113.09476839105378,0.00062161049,0.6625031,0.334793,0.002082339,0.0,0.0,1.00000004949
96,115.28249260797269,0.790781328,0.12401728000000001,0.07160872700000001,0.01118674,0.002405871,0.0,0.999999946
97,93.86833427717531,1.0000000450000002,0.0,0.0,0.0,0.0,0.0,1.0000000450000002
98,111.91087277765394,0.00018832722210000003,0.6637683000000001,0.33286079999999996,0.00262791,0.0005546718,0.0,1.0000000090221
99,96.98136308063623,0.997713785,0.0009946134,0.0004358721,0.0008557421,0.0,0.0,1.0000000126
100,108.317623160354,1.00000001,0.0,0.0,0.0,0.0,0.0,1.00000001
101,127.13328093623491,0.99999999,0.0,0.0,0.0,0.0,0.0,0.99999999
102,64.87499181564078,0.999999926,0.0,0.0,0.0,0.0,0.0,0.999999926
103,47.96473010860482,0.9999999570000001,0.0,0.0,0.0,0.0,0.0,0.9999999570000001
104,89.34507974869128,0.973439976,0.0015663893,0.000329922,0.02041384,0.00424984,0.0,0.9999999673
105,118.45032863250263,0.999999963,0.0,0.0,0.0,0.0,0.0,0.999999963
106,104.39962864089328,1.000000012,0.0,0.0,0.0,0.0,0.0,1.000000012
107,59.73544295979423,0.999999986,0.0,0.0,0.0,0.0,0.0,0.999999986
108,74.08644357534808,0.9999998929999999,0.0,0.0,0.0,0.0,0.0,0.9999998929999999
109,110.271400655886,0.02095919725,0.6480968,0.3276237,0.002738759,0.0005815917,0.0,1.00000004795
110,124.95847752955989,0.00029495956249999994,0.6601197999999999,0.3365596,0.003025577,0.0,0.0,0.9999999365625
111,128.82144442235943,0.999999977,0.0,0.0,0.0,0.0,0.0,0.999999977
112,91.23561471143204,0.9824009469999999,0.00062594,0.0003082456,0.01373119,0.002933662,0.0,0.9999999846
113,117.39920251076036,1.000000074,0.0,0.0,0.0,0.0,0.0,1.000000074
114,83.42877533333164,0.999999944,0.0,0.0,0.0,0.0,0.0,0.999999944
115,115.79287847303459,1.0000001059999999,0.0,0.0,0.0,0.0,0.0,1.0000001059999999
116,125.14653627655031,0.9999999920000001,0.0,0.0,0.0,0.0,0.0,0.9999999920000001
117,128.46789122505498,0.9999999940000001,0.0,0.0,0.0,0.0,0.0,0.9999999940000001
118,91.73401632081828,0.1561877472,0.5256548,0.25882042,0.04885566,0.01048136,0.0,0.9999999871999999
119,121.06748350308253,0.5233964659999999,0.26795554,0.16820498500000003,0.033327,0.007116002,0.0,0.9999999929999999
120,104.26040733830423,0.984224002,0.008465453999999999,0.003936511,0.002783648,0.0005904572,0.0,1.0000000722
121,126.0360625017238,1.464543325e-05,0.6647831,0.3337911,0.001411242,0.0,0.0,1.00000008743325
122,69.24493037432771,0.999999906,0.0,0.0,0.0,0.0,0.0,0.999999906
123,122.92775036727905,1.000000066,0.0,0.0,0.0,0.0,0.0,1.000000066
124,96.49032641995376,1.000000039,0.0,0.0,0.0,0.0,0.0,1.000000039
125,85.92298316886867,0.9954773490000001,0.0,0.0,0.003719919,0.000802725,0.0,0.9999999930000001
126,81.98719454751476,0.00535687514,0.0,0.0,0.39541068,0.0981753,0.5010572,1.0000000551400001
127,77.49839143553726,1.000000073,0.0,0.0,0.0,0.0,0.0,1.000000073
128,105.6309138432172,1.000000064,0.0,0.0,0.0,0.0,0.0,1.000000064
129,63.048119188114605,0.999999969,0.0,0.0,0.0,0.0,0.0,0.999999969
130,83.73954598689228,0.9980607739999999,0.0,0.0,0.001600115,0.0003390729,0.0,0.9999999619
131,65.56195036942916,1.000000002,0.0,0.0,0.0,0.0,0.0,1.000000002
132,104.76846011265465,0.9998634119999998,8.315421e-05,5.349093e-05,0.0,0.0,0.0,1.0000000571399998
133,67.10300663528798,1.000000084,0.0,0.0,0.0,0.0,0.0,1.000000084
134,106.7148952454064,0.9985920220000001,0.0008609771,0.0005470435,0.0,0.0,0.0,1.0000000426
135,77.81180276396809,1.0000000089999999,0.0,0.0,0.0,0.0,0.0,1.0000000089999999
136,76.53821575169155,1.0000000510000002,0.0,0.0,0.0,0.0,0.0,1.0000000510000002
137,68.0509146905068,0.9999999949999999,0.0,0.0,0.0,0.0,0.0,0.9999999949999999
138,110.9643173075398,0.0030821742590000003,0.6499726,0.33237117,0.01199909,0.00257489,0.0,0.9999999242590001
139,65.59375790871718,0.99999994,0.0,0.0,0.0,0.0,0.0,0.99999994
140,129.28244917145523,1.000000051,0.0,0.0,0.0,0.0,0.0,1.000000051
141,81.86271064134651,0.9999999700000001,0.0,0.0,0.0,0.0,0.0,0.9999999700000001
142,117.55372718811724,0.0039040408189999994,0.6641542,0.3302933,0.001648418,0.0,0.0,0.9999999588190001
143,102.71279387361021,0.00035230996019999995,0.6644102000000001,0.3316888,0.002929778,0.0006188734,0.0,0.9999999613602001
144,91.18534688375195,1.000000077,0.0,0.0,0.0,0.0,0.0,1.000000077
145,99.44157430457906,1.000000014,0.0,0.0,0.0,0.0,0.0,1.000000014
146,100.62421838840807,0.951081017,0.02090899,0.012082771,0.01314251,0.002784756,0.0,1.000000044
147,109.5784160610793,1.00000002,0.0,0.0,0.0,0.0,0.0,1.00000002
148,110.24777907368963,0.9999999290000001,0.0,0.0,0.0,0.0,0.0,0.9999999290000001
149,92.51519834780285,0.999999981,0.0,0.0,0.0,0.0,0.0,0.999999981
150,52.94087470298541,0.9999999719999999,0.0,0.0,0.0,0.0,0.0,0.9999999719999999
151,120.43902239608308,1.000000013,0.0,0.0,0.0,0.0,0.0,1.000000013
152,51.672103045501615,1.0000000539999998,0.0,0.0,0.0,0.0,0.0,1.0000000539999998
153,66.4771447767489,1.000000018,0.0,0.0,0.0,0.0,0.0,1.000000018
154,111.49269044094446,0.9983322219999999,0.001016914,0.0006508767,0.0,0.0,0.0,1.0000000127
155,115.14974962104046,1.0000000370000002,0.0,0.0,0.0,0.0,0.0,1.0000000370000002
156,96.15557173992771,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,1.0000000000000002
157,83.83458369511497,1.00000007,0.0,0.0,0.0,0.0,0.0,1.00000007
158,104.75877215589864,0.00027809383669999996,0.6671144,0.33042669999999996,0.001801322,0.000379519,0.0,1.0000000348367
159,61.71604529184837,0.9999999879999999,0.0,0.0,0.0,0.0,0.0,0.9999999879999999
160,124.18253421387922,0.9197422219999999,0.04537837,0.02906259,0.005816784,0.0,0.0,0.9999999659999999
161,75.12957393405453,0.999999992,0.0,0.0,0.0,0.0,0.0,0.999999992
162,104.00886155730814,0.83083123,0.08883687000000001,0.050529812,0.02455654,0.005245557,0.0,1.0000000089999999
163,129.80614502233627,0.999999982,0.0,0.0,0.0,0.0,0.0,0.999999982
164,93.86506478110701,0.9999999440000001,0.0,0.0,0.0,0.0,0.0,0.9999999440000001
165,115.29886445499788,0.9991363249999999,0.000524849,0.0003388526,0.0,0.0,0.0,1.0000000266
166,67.45727733462222,0.999999978,0.0,0.0,0.0,0.0,0.0,0.999999978
167,113.54296242384576,1.0000000390000001,0.0,0.0,0.0,0.0,0.0,1.0000000390000001
168,104.77902166019814,0.999631128,0.0002256572,0.0001432155,0.0,0.0,0.0,1.0000000007
169,54.14009312736026,1.0,0.0,0.0,0.0,0.0,0.0,1.0
170,127.94921194685348,1.000000004,0.0,0.0,0.0,0.0,0.0,1.000000004
171,76.55705659739915,1.00000004,0.0,0.0,0.0,0.0,0.0,1.00000004
172,105.78751395199328,1.000000025,0.0,0.0,0.0,0.0,0.0,1.000000025
173,107.38809854765341,0.00030034190779999997,0.6628703,0.33238660000000003,0.003661571,0.0007812025,0.0,1.0000000154078
174,65.38620160884595,1.000000051,0.0,0.0,0.0,0.0,0.0,1.000000051
175,101.5436342990254,0.999914428,5.21933e-05,3.337705e-05,0.0,0.0,0.0,0.9999999983499999
176,110.51240264999191,0.061987078300000005,0.6182928999999999,0.31373491000000003,0.004923707,0.001061359,0.0,0.9999999543
177,45.46991652628415,0.9999999880000001,0.0,0.0,0.0,0.0,0.0,0.9999999880000001
178,110.24420622450188,0.9999999770000001,0.0,0.0,0.0,0.0,0.0,0.9999999770000001
179,127.91561925976283,0.999999995,0.0,0.0,0.0,0.0,0.0,0.999999995
180,96.47472974562704,0.9999999749999998,0.0,0.0,0.0,0.0,0.0,0.9999999749999998
181,128.70581861970578,3.5951815009999994e-05,0.6635074,0.3351382,0.001318506,0.0,0.0,1.0000000578150101
182,129.95518186024154,0.999999973,0.0,0.0,0.0,0.0,0.0,0.999999973
183,59.91960486303197,0.9999999669999999,0.0,0.0,0.0,0.0,0.0,0.9999999669999999
184,129.3162187513043,0.9995700270000001,0.0004299392,0.0,0.0,0.0,0.0,0.9999999662000001
185,41.33961465736912,1.000000101,0.0,0.0,0.0,0.0,0.0,1.000000101
186,102.01925711020908,0.9999999119999999,0.0,0.0,0.0,0.0,0.0,0.9999999119999999
187,70.78954793001647,0.9999999760000001,0.0,0.0,0.0,0.0,0.0,0.9999999760000001
188,119.64172098393732,0.9721808610000001,0.016875806,0.009126368,0.001816943,0.0,0.0,0.9999999780000002
189,100.150122395058,0.997675499,0.0008812589,0.0005203648,0.0009228815,0.0,0.0,1.0000000042
190,96.94084879719178,0.9998228080000001,0.0001096429,6.761956e-05,0.0,0.0,0.0,1.00000007046
191,61.79316745691046,1.00000002,0.0,0.0,0.0,0.0,0.0,1.00000002
192,65.59918269999365,1.000000018,0.0,0.0,0.0,0.0,0.0,1.000000018
193,72.22848341866981,1.000000008,0.0,0.0,0.0,0.0,0.0,1.000000008
194,119.16031176181936,0.9698933479999999,0.01680821,0.01078224,0.002516168,0.0,0.0,0.999999966
195,116.36430736270643,0.9999999620000001,0.0,0.0,0.0,0.0,0.0,0.9999999620000001
196,109.51405783709819,0.999999957,0.0,0.0,0.0,0.0,0.0,0.999999957
197,76.07290172990844,1.0000000720000002,0.0,0.0,0.0,0.0,0.0,1.0000000720000002
198,85.07742853726481,0.959681921,2.338155e-05,0.0,0.03336326,0.006931376,0.0,0.9999999385500001
199,122.21882334227007,0.000647516299,0.6656823000000001,0.3323803,0.001289873,0.0,0.0,0.999999989299
200,115.64215260629742,0.996994389,0.001831225,0.001174323,0.0,0.0,0.0,0.999999937
201,67.85237475519443,1.0000000249999998,0.0,0.0,0.0,0.0,0.0,1.0000000249999998
202,119.89085234729734,1.000000035,0.0,0.0,0.0,0.0,0.0,1.000000035
203,52.3359832172206,1.000000045,0.0,0.0,0.0,0.0,0.0,1.000000045
204,58.957817109372904,0.9999999950000001,0.0,0.0,0.0,0.0,0.0,0.9999999950000001
205,50.67478583528092,0.9999999830000001,0.0,0.0,0.0,0.0,0.0,0.9999999830000001
206,115.87338055031393,0.812289114,0.10954881,0.06451860200000001,0.01124593,0.002397524,0.0,0.9999999800000001
207,111.77232546957373,0.990656166,0.004950869,0.003160521,0.001232396,0.0,0.0,0.9999999519999999
208,98.7742612058068,0.999999932,0.0,0.0,0.0,0.0,0.0,0.999999932
209,120.68333067159064,0.001811465512,0.6618539,0.3336775,0.002657219,0.0,0.0,1.000000084512
210,110.41395942344623,1.0000001120000002,0.0,0.0,0.0,0.0,0.0,1.0000001120000002
211,107.51457538405121,1.000000083,0.0,0.0,0.0,0.0,0.0,1.000000083
212,42.18828385027568,1.000000003,0.0,0.0,0.0,0.0,0.0,1.000000003
213,122.36104079690128,0.999999975,0.0,0.0,0.0,0.0,0.0,0.999999975
214,105.69693882229087,0.020123228340000004,0.6476274,0.326075,0.005093318,0.001080955,0.0,0.99999990134
215,54.78685792028312,1.00000001,0.0,0.0,0.0,0.0,0.0,1.00000001
216,68.66677969281085,0.999999927,0.0,0.0,0.0,0.0,0.0,0.999999927
217,105.18028999008159,0.999999935,0.0,0.0,0.0,0.0,0.0,0.999999935
218,51.55766340612367,0.999999918,0.0,0.0,0.0,0.0,0.0,0.999999918
219,66.23957452099245,1.000000025,0.0,0.0,0.0,0.0,0.0,1.000000025
220,69.1301700812991,0.9999999930000001,0.0,0.0,0.0,0.0,0.0,0.9999999930000001
221,67.70828735206982,1.000000017,0.0,0.0,0.0,0.0,0.0,1.000000017
222,96.68324468458609,1.000000024,0.0,0.0,0.0,0.0,0.0,1.000000024
223,99.13311095650052,1.0000000420000001,0.0,0.0,0.0,0.0,0.0,1.0000000420000001
224,100.78649153265428,0.9975376189999999,0.0008401578,0.0005278279,0.0010944,0.0,0.0,1.0000000047
225,70.4623570155284,1.000000069,0.0,0.0,0.0,0.0,0.0,1.000000069
226,76.0197190408836,1.00000007,0.0,0.0,0.0,0.0,0.0,1.00000007
227,123.94254551852093,0.00013208100170000002,0.6581023,0.34176563,0.0,0.0,0.0,1.0000000110017
228,122.60769470719544,0.9999999439999999,0.0,0.0,0.0,0.0,0.0,0.9999999439999999
229,68.73459819421323,1.000000006,0.0,0.0,0.0,0.0,0.0,1.000000006
230,127.81421827527753,0.9999999890000001,0.0,0.0,0.0,0.0,0.0,0.9999999890000001
231,129.0148657714712,1.0000000119999999,0.0,0.0,0.0,0.0,0.0,1.0000000119999999
232,104.63427762386118,0.9999999580000001,0.0,0.0,0.0,0.0,0.0,0.9999999580000001
233,126.10469188761557,0.11093305950000001,0.50500756,0.31629274200000007,0.05582318,0.01194348,0.0,1.0000000215
234,55.85285374219514,1.000000024,0.0,0.0,0.0,0.0,0.0,1.000000024
235,118.96137758130692,0.968453165,0.018787485,0.0107836565,0.001975749,0.0,0.0,1.0000000555000002
236,89.16502705021782,0.999999976,0.0,0.0,0.0,0.0,0.0,0.999999976
237,74.30491872246834,0.999999885,0.0,0.0,0.0,0.0,0.0,0.999999885
238,124.13140991942663,0.06256384690000001,0.6157873,0.3132696,0.006914408,0.001464919,0.0,1.0000000739
239,102.74766317513443,0.9333323090000001,0.028642243,0.017326770999999998,0.01707138,0.003627307,0.0,1.00000001
240,125.00732635251393,1.318566894e-05,0.6642796,0.3344144,0.001292868,0.0,0.0,1.00000005366894
241,120.48953631094952,0.998144201,0.001128697,0.0007270604,0.0,0.0,0.0,0.9999999584
242,95.97897337802029,0.9999999560000001,0.0,0.0,0.0,0.0,0.0,0.9999999560000001
243,103.8434711266308,0.6114003600000001,0.21073831,0.11696809999999999,0.05018966,0.01070351,0.0,0.9999999400000001
244,47.3706820901034,1.000000037,0.0,0.0,0.0,0.0,0.0,1.000000037
245,114.08184272777092,0.9999999660000001,0.0,0.0,0.0,0.0,0.0,0.9999999660000001
